election_name,election_day,polling_place_id,polling_place_name,address_line_1,address_line_2,city,state,zip,formatted_address,ballot_drop_off,dropoff_type,open_at,close_at,county_name
Kansas General Election,2022-11-08 0:00:00,885971,Mitchell County Courthouse (North Side) (Dropbox inside),111 S Hersey Ave,,Beloit,KS,67420,"111 S Hersey Ave, Beloit, KS 67420, USA",TRUE,dropbox inside,2022-11-01 13:30:00,2022-11-01 22:00:00,Mitchell County
Kansas General Election,2022-11-08 0:00:00,885971,Mitchell County Courthouse (North Side) (Dropbox inside),111 S Hersey Ave,,Beloit,KS,67420,"111 S Hersey Ave, Beloit, KS 67420, USA",TRUE,dropbox inside,2022-11-02 13:30:00,2022-11-02 22:00:00,Mitchell County
Kansas General Election,2022-11-08 0:00:00,885971,Mitchell County Courthouse (North Side) (Dropbox inside),111 S Hersey Ave,,Beloit,KS,67420,"111 S Hersey Ave, Beloit, KS 67420, USA",TRUE,dropbox inside,2022-11-03 13:30:00,2022-11-03 22:00:00,Mitchell County
Kansas General Election,2022-11-08 0:00:00,885971,Mitchell County Courthouse (North Side) (Dropbox inside),111 S Hersey Ave,,Beloit,KS,67420,"111 S Hersey Ave, Beloit, KS 67420, USA",TRUE,dropbox inside,2022-11-04 13:30:00,2022-11-04 22:00:00,Mitchell County
Kansas General Election,2022-11-08 0:00:00,885971,Mitchell County Courthouse (North Side) (Dropbox inside),111 S Hersey Ave,,Beloit,KS,67420,"111 S Hersey Ave, Beloit, KS 67420, USA",TRUE,dropbox inside,2022-11-07 14:30:00,2022-11-07 23:00:00,Mitchell County
Kansas General Election,2022-11-08 0:00:00,885972,Mitchell County Courthouse (South Side) (Dropbox inside),111 S Hersey Ave,,Beloit,KS,67420,"111 S Hersey Ave, Beloit, KS 67420, USA",TRUE,dropbox inside,2022-10-19 13:30:00,2022-10-19 22:00:00,Mitchell County
Kansas General Election,2022-11-08 0:00:00,885972,Mitchell County Courthouse (South Side) (Dropbox inside),111 S Hersey Ave,,Beloit,KS,67420,"111 S Hersey Ave, Beloit, KS 67420, USA",TRUE,dropbox inside,2022-10-20 13:30:00,2022-10-20 22:00:00,Mitchell County
Kansas General Election,2022-11-08 0:00:00,885972,Mitchell County Courthouse (South Side) (Dropbox inside),111 S Hersey Ave,,Beloit,KS,67420,"111 S Hersey Ave, Beloit, KS 67420, USA",TRUE,dropbox inside,2022-10-21 13:30:00,2022-10-21 22:00:00,Mitchell County
Kansas General Election,2022-11-08 0:00:00,885972,Mitchell County Courthouse (South Side) (Dropbox inside),111 S Hersey Ave,,Beloit,KS,67420,"111 S Hersey Ave, Beloit, KS 67420, USA",TRUE,dropbox inside,2022-10-24 13:30:00,2022-10-24 22:00:00,Mitchell County
Kansas General Election,2022-11-08 0:00:00,885972,Mitchell County Courthouse (South Side) (Dropbox inside),111 S Hersey Ave,,Beloit,KS,67420,"111 S Hersey Ave, Beloit, KS 67420, USA",TRUE,dropbox inside,2022-10-25 13:30:00,2022-10-25 22:00:00,Mitchell County
Kansas General Election,2022-11-08 0:00:00,885972,Mitchell County Courthouse (South Side) (Dropbox inside),111 S Hersey Ave,,Beloit,KS,67420,"111 S Hersey Ave, Beloit, KS 67420, USA",TRUE,dropbox inside,2022-10-26 13:30:00,2022-10-26 22:00:00,Mitchell County
Kansas General Election,2022-11-08 0:00:00,885972,Mitchell County Courthouse (South Side) (Dropbox inside),111 S Hersey Ave,,Beloit,KS,67420,"111 S Hersey Ave, Beloit, KS 67420, USA",TRUE,dropbox inside,2022-10-27 13:30:00,2022-10-27 22:00:00,Mitchell County
Kansas General Election,2022-11-08 0:00:00,885972,Mitchell County Courthouse (South Side) (Dropbox inside),111 S Hersey Ave,,Beloit,KS,67420,"111 S Hersey Ave, Beloit, KS 67420, USA",TRUE,dropbox inside,2022-10-28 13:30:00,2022-10-28 22:00:00,Mitchell County
Kansas General Election,2022-11-08 0:00:00,885972,Mitchell County Courthouse (South Side) (Dropbox inside),111 S Hersey Ave,,Beloit,KS,67420,"111 S Hersey Ave, Beloit, KS 67420, USA",TRUE,dropbox inside,2022-10-31 13:30:00,2022-10-31 22:00:00,Mitchell County
Kansas General Election,2022-11-08 0:00:00,885972,Mitchell County Courthouse (South Side) (Dropbox inside),111 S Hersey Ave,,Beloit,KS,67420,"111 S Hersey Ave, Beloit, KS 67420, USA",TRUE,dropbox inside,2022-11-01 13:30:00,2022-11-01 22:00:00,Mitchell County
Kansas General Election,2022-11-08 0:00:00,885972,Mitchell County Courthouse (South Side) (Dropbox inside),111 S Hersey Ave,,Beloit,KS,67420,"111 S Hersey Ave, Beloit, KS 67420, USA",TRUE,dropbox inside,2022-11-02 13:30:00,2022-11-02 22:00:00,Mitchell County
Kansas General Election,2022-11-08 0:00:00,885972,Mitchell County Courthouse (South Side) (Dropbox inside),111 S Hersey Ave,,Beloit,KS,67420,"111 S Hersey Ave, Beloit, KS 67420, USA",TRUE,dropbox inside,2022-11-03 13:30:00,2022-11-03 22:00:00,Mitchell County
Kansas General Election,2022-11-08 0:00:00,885972,Mitchell County Courthouse (South Side) (Dropbox inside),111 S Hersey Ave,,Beloit,KS,67420,"111 S Hersey Ave, Beloit, KS 67420, USA",TRUE,dropbox inside,2022-11-04 13:30:00,2022-11-04 22:00:00,Mitchell County
Kansas General Election,2022-11-08 0:00:00,885972,Mitchell County Courthouse (South Side) (Dropbox inside),111 S Hersey Ave,,Beloit,KS,67420,"111 S Hersey Ave, Beloit, KS 67420, USA",TRUE,dropbox inside,2022-11-07 14:30:00,2022-11-07 23:00:00,Mitchell County
Kansas General Election,2022-11-08 0:00:00,885954,Montgomery County Courthouse - County Clerk's Office,217 E Myrtle St,,Independence,KS,67301,"217 E Myrtle St, Independence, KS 67301, USA",FALSE,,2022-10-19 13:00:00,2022-10-19 22:00:00,Montgomery County
Kansas General Election,2022-11-08 0:00:00,885954,Montgomery County Courthouse - County Clerk's Office,217 E Myrtle St,,Independence,KS,67301,"217 E Myrtle St, Independence, KS 67301, USA",FALSE,,2022-10-20 13:00:00,2022-10-20 22:00:00,Montgomery County
Kansas General Election,2022-11-08 0:00:00,885954,Montgomery County Courthouse - County Clerk's Office,217 E Myrtle St,,Independence,KS,67301,"217 E Myrtle St, Independence, KS 67301, USA",FALSE,,2022-10-21 13:00:00,2022-10-21 22:00:00,Montgomery County
Kansas General Election,2022-11-08 0:00:00,885954,Montgomery County Courthouse - County Clerk's Office,217 E Myrtle St,,Independence,KS,67301,"217 E Myrtle St, Independence, KS 67301, USA",FALSE,,2022-10-24 13:00:00,2022-10-24 22:00:00,Montgomery County
Kansas General Election,2022-11-08 0:00:00,885954,Montgomery County Courthouse - County Clerk's Office,217 E Myrtle St,,Independence,KS,67301,"217 E Myrtle St, Independence, KS 67301, USA",FALSE,,2022-10-25 13:00:00,2022-10-25 22:00:00,Montgomery County
Kansas General Election,2022-11-08 0:00:00,885954,Montgomery County Courthouse - County Clerk's Office,217 E Myrtle St,,Independence,KS,67301,"217 E Myrtle St, Independence, KS 67301, USA",FALSE,,2022-10-26 13:00:00,2022-10-26 22:00:00,Montgomery County
Kansas General Election,2022-11-08 0:00:00,885954,Montgomery County Courthouse - County Clerk's Office,217 E Myrtle St,,Independence,KS,67301,"217 E Myrtle St, Independence, KS 67301, USA",FALSE,,2022-10-27 13:00:00,2022-10-27 22:00:00,Montgomery County
Kansas General Election,2022-11-08 0:00:00,885954,Montgomery County Courthouse - County Clerk's Office,217 E Myrtle St,,Independence,KS,67301,"217 E Myrtle St, Independence, KS 67301, USA",FALSE,,2022-10-28 13:00:00,2022-10-28 22:00:00,Montgomery County
Kansas General Election,2022-11-08 0:00:00,885954,Montgomery County Courthouse - County Clerk's Office,217 E Myrtle St,,Independence,KS,67301,"217 E Myrtle St, Independence, KS 67301, USA",FALSE,,2022-10-31 13:00:00,2022-10-31 22:00:00,Montgomery County
Kansas General Election,2022-11-08 0:00:00,885954,Montgomery County Courthouse - County Clerk's Office,217 E Myrtle St,,Independence,KS,67301,"217 E Myrtle St, Independence, KS 67301, USA",FALSE,,2022-11-01 13:00:00,2022-11-01 22:00:00,Montgomery County
Kansas General Election,2022-11-08 0:00:00,885954,Montgomery County Courthouse - County Clerk's Office,217 E Myrtle St,,Independence,KS,67301,"217 E Myrtle St, Independence, KS 67301, USA",FALSE,,2022-11-02 13:00:00,2022-11-02 22:00:00,Montgomery County
Kansas General Election,2022-11-08 0:00:00,885954,Montgomery County Courthouse - County Clerk's Office,217 E Myrtle St,,Independence,KS,67301,"217 E Myrtle St, Independence, KS 67301, USA",FALSE,,2022-11-03 13:00:00,2022-11-03 22:00:00,Montgomery County
Kansas General Election,2022-11-08 0:00:00,885954,Montgomery County Courthouse - County Clerk's Office,217 E Myrtle St,,Independence,KS,67301,"217 E Myrtle St, Independence, KS 67301, USA",FALSE,,2022-11-04 13:00:00,2022-11-04 22:00:00,Montgomery County
Kansas General Election,2022-11-08 0:00:00,885954,Montgomery County Courthouse - County Clerk's Office,217 E Myrtle St,,Independence,KS,67301,"217 E Myrtle St, Independence, KS 67301, USA",FALSE,,2022-11-07 14:00:00,2022-11-07 18:00:00,Montgomery County
Kansas General Election,2022-11-08 0:00:00,885955,Montgomery County Courthouse - County Clerk's Office (Hand off inside),217 E Myrtle St,,Independence,KS,67301,"217 E Myrtle St, Independence, KS 67301, USA",TRUE,hand off inside,2022-10-19 13:00:00,2022-10-19 22:00:00,Montgomery County
Kansas General Election,2022-11-08 0:00:00,885955,Montgomery County Courthouse - County Clerk's Office (Hand off inside),217 E Myrtle St,,Independence,KS,67301,"217 E Myrtle St, Independence, KS 67301, USA",TRUE,hand off inside,2022-10-20 13:00:00,2022-10-20 22:00:00,Montgomery County
Kansas General Election,2022-11-08 0:00:00,885955,Montgomery County Courthouse - County Clerk's Office (Hand off inside),217 E Myrtle St,,Independence,KS,67301,"217 E Myrtle St, Independence, KS 67301, USA",TRUE,hand off inside,2022-10-21 13:00:00,2022-10-21 22:00:00,Montgomery County
Kansas General Election,2022-11-08 0:00:00,885955,Montgomery County Courthouse - County Clerk's Office (Hand off inside),217 E Myrtle St,,Independence,KS,67301,"217 E Myrtle St, Independence, KS 67301, USA",TRUE,hand off inside,2022-10-24 13:00:00,2022-10-24 22:00:00,Montgomery County
Kansas General Election,2022-11-08 0:00:00,885955,Montgomery County Courthouse - County Clerk's Office (Hand off inside),217 E Myrtle St,,Independence,KS,67301,"217 E Myrtle St, Independence, KS 67301, USA",TRUE,hand off inside,2022-10-25 13:00:00,2022-10-25 22:00:00,Montgomery County
Kansas General Election,2022-11-08 0:00:00,885955,Montgomery County Courthouse - County Clerk's Office (Hand off inside),217 E Myrtle St,,Independence,KS,67301,"217 E Myrtle St, Independence, KS 67301, USA",TRUE,hand off inside,2022-10-26 13:00:00,2022-10-26 22:00:00,Montgomery County
Kansas General Election,2022-11-08 0:00:00,885955,Montgomery County Courthouse - County Clerk's Office (Hand off inside),217 E Myrtle St,,Independence,KS,67301,"217 E Myrtle St, Independence, KS 67301, USA",TRUE,hand off inside,2022-10-27 13:00:00,2022-10-27 22:00:00,Montgomery County
Kansas General Election,2022-11-08 0:00:00,885955,Montgomery County Courthouse - County Clerk's Office (Hand off inside),217 E Myrtle St,,Independence,KS,67301,"217 E Myrtle St, Independence, KS 67301, USA",TRUE,hand off inside,2022-10-28 13:00:00,2022-10-28 22:00:00,Montgomery County
Kansas General Election,2022-11-08 0:00:00,885955,Montgomery County Courthouse - County Clerk's Office (Hand off inside),217 E Myrtle St,,Independence,KS,67301,"217 E Myrtle St, Independence, KS 67301, USA",TRUE,hand off inside,2022-10-31 13:00:00,2022-10-31 22:00:00,Montgomery County
Kansas General Election,2022-11-08 0:00:00,885955,Montgomery County Courthouse - County Clerk's Office (Hand off inside),217 E Myrtle St,,Independence,KS,67301,"217 E Myrtle St, Independence, KS 67301, USA",TRUE,hand off inside,2022-11-01 13:00:00,2022-11-01 22:00:00,Montgomery County
Kansas General Election,2022-11-08 0:00:00,885955,Montgomery County Courthouse - County Clerk's Office (Hand off inside),217 E Myrtle St,,Independence,KS,67301,"217 E Myrtle St, Independence, KS 67301, USA",TRUE,hand off inside,2022-11-02 13:00:00,2022-11-02 22:00:00,Montgomery County
Kansas General Election,2022-11-08 0:00:00,885955,Montgomery County Courthouse - County Clerk's Office (Hand off inside),217 E Myrtle St,,Independence,KS,67301,"217 E Myrtle St, Independence, KS 67301, USA",TRUE,hand off inside,2022-11-03 13:00:00,2022-11-03 22:00:00,Montgomery County
Kansas General Election,2022-11-08 0:00:00,885955,Montgomery County Courthouse - County Clerk's Office (Hand off inside),217 E Myrtle St,,Independence,KS,67301,"217 E Myrtle St, Independence, KS 67301, USA",TRUE,hand off inside,2022-11-04 13:00:00,2022-11-04 22:00:00,Montgomery County
Kansas General Election,2022-11-08 0:00:00,885955,Montgomery County Courthouse - County Clerk's Office (Hand off inside),217 E Myrtle St,,Independence,KS,67301,"217 E Myrtle St, Independence, KS 67301, USA",TRUE,hand off inside,2022-11-07 14:00:00,2022-11-07 18:00:00,Montgomery County
Kansas General Election,2022-11-08 0:00:00,885956,Montgomery County Sheriff Office (Dropbox outside),300 E Main St,,Independence,KS,67301,"300 E Main St, Independence, KS 67301, USA",TRUE,dropbox outside,2022-10-19 5:00:00,2022-10-20 4:59:00,Montgomery County
Kansas General Election,2022-11-08 0:00:00,885956,Montgomery County Sheriff Office (Dropbox outside),300 E Main St,,Independence,KS,67301,"300 E Main St, Independence, KS 67301, USA",TRUE,dropbox outside,2022-10-20 5:00:00,2022-10-21 4:59:00,Montgomery County
Kansas General Election,2022-11-08 0:00:00,885956,Montgomery County Sheriff Office (Dropbox outside),300 E Main St,,Independence,KS,67301,"300 E Main St, Independence, KS 67301, USA",TRUE,dropbox outside,2022-10-21 5:00:00,2022-10-22 4:59:00,Montgomery County
Kansas General Election,2022-11-08 0:00:00,885956,Montgomery County Sheriff Office (Dropbox outside),300 E Main St,,Independence,KS,67301,"300 E Main St, Independence, KS 67301, USA",TRUE,dropbox outside,2022-10-22 5:00:00,2022-10-23 4:59:00,Montgomery County
Kansas General Election,2022-11-08 0:00:00,885956,Montgomery County Sheriff Office (Dropbox outside),300 E Main St,,Independence,KS,67301,"300 E Main St, Independence, KS 67301, USA",TRUE,dropbox outside,2022-10-23 5:00:00,2022-10-24 4:59:00,Montgomery County
Kansas General Election,2022-11-08 0:00:00,885956,Montgomery County Sheriff Office (Dropbox outside),300 E Main St,,Independence,KS,67301,"300 E Main St, Independence, KS 67301, USA",TRUE,dropbox outside,2022-10-24 5:00:00,2022-10-25 4:59:00,Montgomery County
Kansas General Election,2022-11-08 0:00:00,885956,Montgomery County Sheriff Office (Dropbox outside),300 E Main St,,Independence,KS,67301,"300 E Main St, Independence, KS 67301, USA",TRUE,dropbox outside,2022-10-25 5:00:00,2022-10-26 4:59:00,Montgomery County
Kansas General Election,2022-11-08 0:00:00,885956,Montgomery County Sheriff Office (Dropbox outside),300 E Main St,,Independence,KS,67301,"300 E Main St, Independence, KS 67301, USA",TRUE,dropbox outside,2022-10-26 5:00:00,2022-10-27 4:59:00,Montgomery County
Kansas General Election,2022-11-08 0:00:00,885956,Montgomery County Sheriff Office (Dropbox outside),300 E Main St,,Independence,KS,67301,"300 E Main St, Independence, KS 67301, USA",TRUE,dropbox outside,2022-10-27 5:00:00,2022-10-28 4:59:00,Montgomery County
Kansas General Election,2022-11-08 0:00:00,885956,Montgomery County Sheriff Office (Dropbox outside),300 E Main St,,Independence,KS,67301,"300 E Main St, Independence, KS 67301, USA",TRUE,dropbox outside,2022-10-28 5:00:00,2022-10-29 4:59:00,Montgomery County
Kansas General Election,2022-11-08 0:00:00,885956,Montgomery County Sheriff Office (Dropbox outside),300 E Main St,,Independence,KS,67301,"300 E Main St, Independence, KS 67301, USA",TRUE,dropbox outside,2022-10-29 5:00:00,2022-10-30 4:59:00,Montgomery County
Kansas General Election,2022-11-08 0:00:00,885956,Montgomery County Sheriff Office (Dropbox outside),300 E Main St,,Independence,KS,67301,"300 E Main St, Independence, KS 67301, USA",TRUE,dropbox outside,2022-10-30 5:00:00,2022-10-31 4:59:00,Montgomery County
Kansas General Election,2022-11-08 0:00:00,885956,Montgomery County Sheriff Office (Dropbox outside),300 E Main St,,Independence,KS,67301,"300 E Main St, Independence, KS 67301, USA",TRUE,dropbox outside,2022-10-31 5:00:00,2022-11-01 4:59:00,Montgomery County
Kansas General Election,2022-11-08 0:00:00,885956,Montgomery County Sheriff Office (Dropbox outside),300 E Main St,,Independence,KS,67301,"300 E Main St, Independence, KS 67301, USA",TRUE,dropbox outside,2022-11-01 5:00:00,2022-11-02 4:59:00,Montgomery County
Kansas General Election,2022-11-08 0:00:00,885956,Montgomery County Sheriff Office (Dropbox outside),300 E Main St,,Independence,KS,67301,"300 E Main St, Independence, KS 67301, USA",TRUE,dropbox outside,2022-11-02 5:00:00,2022-11-03 4:59:00,Montgomery County
Kansas General Election,2022-11-08 0:00:00,885956,Montgomery County Sheriff Office (Dropbox outside),300 E Main St,,Independence,KS,67301,"300 E Main St, Independence, KS 67301, USA",TRUE,dropbox outside,2022-11-03 5:00:00,2022-11-04 4:59:00,Montgomery County
Kansas General Election,2022-11-08 0:00:00,885956,Montgomery County Sheriff Office (Dropbox outside),300 E Main St,,Independence,KS,67301,"300 E Main St, Independence, KS 67301, USA",TRUE,dropbox outside,2022-11-04 5:00:00,2022-11-05 4:59:00,Montgomery County
Kansas General Election,2022-11-08 0:00:00,885956,Montgomery County Sheriff Office (Dropbox outside),300 E Main St,,Independence,KS,67301,"300 E Main St, Independence, KS 67301, USA",TRUE,dropbox outside,2022-11-05 5:00:00,2022-11-06 4:59:00,Montgomery County
Kansas General Election,2022-11-08 0:00:00,885956,Montgomery County Sheriff Office (Dropbox outside),300 E Main St,,Independence,KS,67301,"300 E Main St, Independence, KS 67301, USA",TRUE,dropbox outside,2022-11-06 5:00:00,2022-11-07 5:59:00,Montgomery County
Kansas General Election,2022-11-08 0:00:00,885987,Morris County Clerk (Ste 9),501 W Main Street,,Council Grove,KS,66846,"501 W Main St, Council Grove, KS 66846, USA",FALSE,,2022-10-19 13:00:00,2022-10-19 22:00:00,Morris County
Kansas General Election,2022-11-08 0:00:00,885987,Morris County Clerk (Ste 9),501 W Main Street,,Council Grove,KS,66846,"501 W Main St, Council Grove, KS 66846, USA",FALSE,,2022-10-20 13:00:00,2022-10-20 22:00:00,Morris County
Kansas General Election,2022-11-08 0:00:00,885987,Morris County Clerk (Ste 9),501 W Main Street,,Council Grove,KS,66846,"501 W Main St, Council Grove, KS 66846, USA",FALSE,,2022-10-21 13:00:00,2022-10-21 22:00:00,Morris County
Kansas General Election,2022-11-08 0:00:00,885987,Morris County Clerk (Ste 9),501 W Main Street,,Council Grove,KS,66846,"501 W Main St, Council Grove, KS 66846, USA",FALSE,,2022-10-24 13:00:00,2022-10-24 22:00:00,Morris County
Kansas General Election,2022-11-08 0:00:00,885987,Morris County Clerk (Ste 9),501 W Main Street,,Council Grove,KS,66846,"501 W Main St, Council Grove, KS 66846, USA",FALSE,,2022-10-25 13:00:00,2022-10-25 22:00:00,Morris County
Kansas General Election,2022-11-08 0:00:00,885987,Morris County Clerk (Ste 9),501 W Main Street,,Council Grove,KS,66846,"501 W Main St, Council Grove, KS 66846, USA",FALSE,,2022-10-26 13:00:00,2022-10-26 22:00:00,Morris County
Kansas General Election,2022-11-08 0:00:00,885987,Morris County Clerk (Ste 9),501 W Main Street,,Council Grove,KS,66846,"501 W Main St, Council Grove, KS 66846, USA",FALSE,,2022-10-27 13:00:00,2022-10-27 22:00:00,Morris County
Kansas General Election,2022-11-08 0:00:00,885987,Morris County Clerk (Ste 9),501 W Main Street,,Council Grove,KS,66846,"501 W Main St, Council Grove, KS 66846, USA",FALSE,,2022-10-28 13:00:00,2022-10-28 22:00:00,Morris County
Kansas General Election,2022-11-08 0:00:00,885987,Morris County Clerk (Ste 9),501 W Main Street,,Council Grove,KS,66846,"501 W Main St, Council Grove, KS 66846, USA",FALSE,,2022-10-31 13:00:00,2022-10-31 22:00:00,Morris County
Kansas General Election,2022-11-08 0:00:00,885987,Morris County Clerk (Ste 9),501 W Main Street,,Council Grove,KS,66846,"501 W Main St, Council Grove, KS 66846, USA",FALSE,,2022-11-01 13:00:00,2022-11-01 22:00:00,Morris County
Kansas General Election,2022-11-08 0:00:00,885987,Morris County Clerk (Ste 9),501 W Main Street,,Council Grove,KS,66846,"501 W Main St, Council Grove, KS 66846, USA",FALSE,,2022-11-02 13:00:00,2022-11-02 22:00:00,Morris County
Kansas General Election,2022-11-08 0:00:00,885987,Morris County Clerk (Ste 9),501 W Main Street,,Council Grove,KS,66846,"501 W Main St, Council Grove, KS 66846, USA",FALSE,,2022-11-03 13:00:00,2022-11-03 22:00:00,Morris County
Kansas General Election,2022-11-08 0:00:00,885987,Morris County Clerk (Ste 9),501 W Main Street,,Council Grove,KS,66846,"501 W Main St, Council Grove, KS 66846, USA",FALSE,,2022-11-04 13:00:00,2022-11-04 22:00:00,Morris County
Kansas General Election,2022-11-08 0:00:00,885987,Morris County Clerk (Ste 9),501 W Main Street,,Council Grove,KS,66846,"501 W Main St, Council Grove, KS 66846, USA",FALSE,,2022-11-07 14:00:00,2022-11-07 23:00:00,Morris County
Kansas General Election,2022-11-08 0:00:00,885988,Morris County Clerk (Ste 9) (Hand off inside),501 W Main Street,,Council Grove,KS,66846,"501 W Main St, Council Grove, KS 66846, USA",TRUE,hand off inside,2022-10-19 13:00:00,2022-10-19 22:00:00,Morris County
Kansas General Election,2022-11-08 0:00:00,885988,Morris County Clerk (Ste 9) (Hand off inside),501 W Main Street,,Council Grove,KS,66846,"501 W Main St, Council Grove, KS 66846, USA",TRUE,hand off inside,2022-10-20 13:00:00,2022-10-20 22:00:00,Morris County
Kansas General Election,2022-11-08 0:00:00,885988,Morris County Clerk (Ste 9) (Hand off inside),501 W Main Street,,Council Grove,KS,66846,"501 W Main St, Council Grove, KS 66846, USA",TRUE,hand off inside,2022-10-21 13:00:00,2022-10-21 22:00:00,Morris County
Kansas General Election,2022-11-08 0:00:00,885988,Morris County Clerk (Ste 9) (Hand off inside),501 W Main Street,,Council Grove,KS,66846,"501 W Main St, Council Grove, KS 66846, USA",TRUE,hand off inside,2022-10-24 13:00:00,2022-10-24 22:00:00,Morris County
Kansas General Election,2022-11-08 0:00:00,885988,Morris County Clerk (Ste 9) (Hand off inside),501 W Main Street,,Council Grove,KS,66846,"501 W Main St, Council Grove, KS 66846, USA",TRUE,hand off inside,2022-10-25 13:00:00,2022-10-25 22:00:00,Morris County
Kansas General Election,2022-11-08 0:00:00,885988,Morris County Clerk (Ste 9) (Hand off inside),501 W Main Street,,Council Grove,KS,66846,"501 W Main St, Council Grove, KS 66846, USA",TRUE,hand off inside,2022-10-26 13:00:00,2022-10-26 22:00:00,Morris County
Kansas General Election,2022-11-08 0:00:00,885988,Morris County Clerk (Ste 9) (Hand off inside),501 W Main Street,,Council Grove,KS,66846,"501 W Main St, Council Grove, KS 66846, USA",TRUE,hand off inside,2022-10-27 13:00:00,2022-10-27 22:00:00,Morris County
Kansas General Election,2022-11-08 0:00:00,885988,Morris County Clerk (Ste 9) (Hand off inside),501 W Main Street,,Council Grove,KS,66846,"501 W Main St, Council Grove, KS 66846, USA",TRUE,hand off inside,2022-10-28 13:00:00,2022-10-28 22:00:00,Morris County
Kansas General Election,2022-11-08 0:00:00,885988,Morris County Clerk (Ste 9) (Hand off inside),501 W Main Street,,Council Grove,KS,66846,"501 W Main St, Council Grove, KS 66846, USA",TRUE,hand off inside,2022-10-31 13:00:00,2022-10-31 22:00:00,Morris County
Kansas General Election,2022-11-08 0:00:00,885988,Morris County Clerk (Ste 9) (Hand off inside),501 W Main Street,,Council Grove,KS,66846,"501 W Main St, Council Grove, KS 66846, USA",TRUE,hand off inside,2022-11-01 13:00:00,2022-11-01 22:00:00,Morris County
Kansas General Election,2022-11-08 0:00:00,885988,Morris County Clerk (Ste 9) (Hand off inside),501 W Main Street,,Council Grove,KS,66846,"501 W Main St, Council Grove, KS 66846, USA",TRUE,hand off inside,2022-11-02 13:00:00,2022-11-02 22:00:00,Morris County
Kansas General Election,2022-11-08 0:00:00,885988,Morris County Clerk (Ste 9) (Hand off inside),501 W Main Street,,Council Grove,KS,66846,"501 W Main St, Council Grove, KS 66846, USA",TRUE,hand off inside,2022-11-03 13:00:00,2022-11-03 22:00:00,Morris County
Kansas General Election,2022-11-08 0:00:00,885988,Morris County Clerk (Ste 9) (Hand off inside),501 W Main Street,,Council Grove,KS,66846,"501 W Main St, Council Grove, KS 66846, USA",TRUE,hand off inside,2022-11-04 13:00:00,2022-11-04 22:00:00,Morris County
Kansas General Election,2022-11-08 0:00:00,885988,Morris County Clerk (Ste 9) (Hand off inside),501 W Main Street,,Council Grove,KS,66846,"501 W Main St, Council Grove, KS 66846, USA",TRUE,hand off inside,2022-11-07 14:00:00,2022-11-07 23:00:00,Morris County
Kansas General Election,2022-11-08 0:00:00,885681,Morton County Clerk's Office,1025 Morton St.,,Elkhart,KS,67950,"1025 Morton St, Elkhart, KS 67950, USA",FALSE,,2022-10-19 14:00:00,2022-10-19 22:00:00,Morton County
Kansas General Election,2022-11-08 0:00:00,885681,Morton County Clerk's Office,1025 Morton St.,,Elkhart,KS,67950,"1025 Morton St, Elkhart, KS 67950, USA",FALSE,,2022-10-20 14:00:00,2022-10-20 22:00:00,Morton County
Kansas General Election,2022-11-08 0:00:00,885681,Morton County Clerk's Office,1025 Morton St.,,Elkhart,KS,67950,"1025 Morton St, Elkhart, KS 67950, USA",FALSE,,2022-10-21 14:00:00,2022-10-21 22:00:00,Morton County
Kansas General Election,2022-11-08 0:00:00,885681,Morton County Clerk's Office,1025 Morton St.,,Elkhart,KS,67950,"1025 Morton St, Elkhart, KS 67950, USA",FALSE,,2022-10-24 14:00:00,2022-10-24 22:00:00,Morton County
Kansas General Election,2022-11-08 0:00:00,885681,Morton County Clerk's Office,1025 Morton St.,,Elkhart,KS,67950,"1025 Morton St, Elkhart, KS 67950, USA",FALSE,,2022-10-25 14:00:00,2022-10-25 22:00:00,Morton County
Kansas General Election,2022-11-08 0:00:00,885681,Morton County Clerk's Office,1025 Morton St.,,Elkhart,KS,67950,"1025 Morton St, Elkhart, KS 67950, USA",FALSE,,2022-10-26 14:00:00,2022-10-26 22:00:00,Morton County
Kansas General Election,2022-11-08 0:00:00,885681,Morton County Clerk's Office,1025 Morton St.,,Elkhart,KS,67950,"1025 Morton St, Elkhart, KS 67950, USA",FALSE,,2022-10-27 14:00:00,2022-10-27 22:00:00,Morton County
Kansas General Election,2022-11-08 0:00:00,885681,Morton County Clerk's Office,1025 Morton St.,,Elkhart,KS,67950,"1025 Morton St, Elkhart, KS 67950, USA",FALSE,,2022-10-28 14:00:00,2022-10-28 22:00:00,Morton County
Kansas General Election,2022-11-08 0:00:00,885681,Morton County Clerk's Office,1025 Morton St.,,Elkhart,KS,67950,"1025 Morton St, Elkhart, KS 67950, USA",FALSE,,2022-10-31 14:00:00,2022-10-31 22:00:00,Morton County
Kansas General Election,2022-11-08 0:00:00,885681,Morton County Clerk's Office,1025 Morton St.,,Elkhart,KS,67950,"1025 Morton St, Elkhart, KS 67950, USA",FALSE,,2022-11-01 14:00:00,2022-11-01 22:00:00,Morton County
Kansas General Election,2022-11-08 0:00:00,885681,Morton County Clerk's Office,1025 Morton St.,,Elkhart,KS,67950,"1025 Morton St, Elkhart, KS 67950, USA",FALSE,,2022-11-02 14:00:00,2022-11-02 22:00:00,Morton County
